Inlet_Velocity,Pressure_Drop,Geometry_Complexity,Turbulence_Intensity,Avg_Velocity,Vortex_Formation
7.00021375186549,85.9459874394183,1.9012677198049404,1.105787945588947,6.506641704836503,0
4.681448690526213,223.40968580683568,2.003866645361192,7.828644816270866,4.659218117994119,0
1.6593632310253987,346.7202108064355,4.402464231364551,2.772533761981936,1.9875392890667283,0
5.2041806460570665,484.89774066142996,3.2448911531300997,14.563080526605187,5.329626140495853,1
0.8266909505945748,225.31387661263847,3.0935636454974658,1.7882222204392166,1.1494476502787958,0
9.13854381974843,394.240257040355,1.4590754874768699,6.113654935187709,9.260333069897731,0
2.9584098252001607,537.2877615299029,4.44055877339774,11.094486274035631,3.3761357130300342,1
6.793961701362829,388.7247535002675,3.891257212833935,10.597860977608935,6.249558584656083,1
3.4612552228494042,178.12771111449857,1.2706734476000063,6.398656689719591,3.5976043897263223,0
5.440646201189203,63.42042985609591,3.8313403889190747,5.263210102495502,4.525238684279628,0
5.693747653761156,528.5543806455114,3.1741528693705843,6.024424440437771,5.847215142419278,0
2.2561173274925066,61.69817596771293,1.326901382987113,4.0377163210637255,2.2298314193263824,0
9.711053963763307,531.0859199763097,2.833202566114626,3.159460786731317,9.397556653225335,0
7.863761821930588,340.9154237149666,2.938785148520188,7.29729149362746,7.390097346671038,0
9.425239944859797,566.487234182093,1.663098160653103,4.101152965407349,9.774459452423459,0
9.000859829062664,489.33077967551594,4.782792588001129,4.383178806969027,7.827059104609795,0
6.1800497987053085,598.8637607933356,4.399901485922648,9.8856653457709,6.018196805672007,1
9.25780523271961,242.89149849844057,3.6760893493164333,14.531206242328393,8.041962269014165,1
1.3406787694932352,471.9535589121198,2.849182244002429,9.09419428833469,2.093593980069917,0
2.3618371929818793,271.0620024850832,2.647062166338034,1.2469940592679976,2.591364704122428,0
0.9296592446501116,313.93159116714986,3.6038938686038167,1.226195846425598,1.3900027644001418,0
3.590638142251011,395.12800477010353,3.181727477627622,14.276205990598934,3.809672549820326,1
4.192434252050079,530.5224128024863,1.2490924235275425,4.5296327755792705,4.991642184636396,0
3.077815801852011,591.2459080596124,3.0500105950813268,1.471798092628884,3.7909390777033676,0
8.373006336943329,472.550377625485,4.225614468931358,9.025764348540685,7.549052255902215,1
3.889156603589098,279.7717301920336,2.8369595103878322,9.392366796524964,3.897031073276178,0
3.1688778420301174,281.7463512523886,1.2078263102170737,9.762721819768453,3.5409978429615006,0
5.65561279000336,455.67026587389034,4.145112797536132,4.084290215077365,5.394795674063543,0
1.8387801372602453,181.3274301725663,1.8054551285438976,0.32514919479567805,2.0354432461513197,0
8.120871317163378,110.76076222226706,2.034483339552155,14.478729004871632,7.516303971737119,0
1.2082311149578229,245.0421867024271,1.6588254137291836,3.838306380797427,1.5981032644051578,0
9.875425897704915,207.98144540974496,2.32086025948599,10.172791691982958,9.1454146129503,0
7.836325308318245,212.96946625079454,4.02700602275454,10.628785061192772,6.684417780176764,1
2.387798974574638,178.48426307745046,3.0775434380157494,9.189110514484337,2.3773397474543936,1
0.5524601126742228,73.15125429999904,1.8195250966028502,4.762320173783358,0.6485018692800815,0
8.246883570320925,59.83066410337759,4.511320312608163,4.13933418108458,6.506328230202515,0
7.2151447665523625,593.2473143548174,4.518327419806116,9.005257412270277,6.771620073432791,1
7.425568096389379,285.2752235547243,4.482313700184028,13.004824940814203,6.331932262994051,1
7.827068293516485,261.37965593782496,1.9551848455261571,14.206332560958595,7.584659339773049,0
1.2034241914738584,423.80600548118844,2.8049573767239524,1.6779964856159888,1.8822585242761023,0
3.90542442117059,170.0396383257853,4.9399586245635,2.406946327706026,3.280871945225032,0
1.6007560654887323,572.4786511726239,4.088049905239961,14.176570255867887,2.418514833742305,1
8.699482545818139,482.4897579285536,1.1086696849022393,11.07437490218841,9.18221943303101,0
6.4213322048618,99.17605127174272,1.2608183650419682,13.25660798996362,6.214877628809026,0
3.6435312361001673,279.6694266817106,2.855725507249331,3.1192262486166134,3.682623835094042,0
1.1038043277172245,533.5150691591906,4.636880823446241,8.855029479530087,1.9149240100341574,1
3.454332056298791,569.6026122602757,3.154807191810857,10.546979956820357,4.048649700113632,1
3.5892415592540967,307.0708311874283,2.991250032137161,10.233667093159893,3.666567275155611,0
7.431258694211609,387.37626406588925,1.4218947998265223,6.181460193913802,7.677687817670131,0
6.556795977874525,141.86867035064137,3.627120418897176,0.3293838862004963,5.651418889881229,0
8.928521054475102,595.1427443753371,4.2884126424009015,8.78559824638352,8.204347414828094,1
4.986041789038518,177.41943576089386,2.5216800300302493,3.8712129337761705,4.71222056014457,0
1.636145336413866,568.5024757743191,4.10244740370131,6.808788267529065,2.437540278590051,0
7.275825478618453,407.30565694580264,4.857906615603246,14.367957124748878,6.323172756182296,1
7.727457961860526,384.2552371833725,1.8150658365107564,6.045626232872277,7.794676188744967,0
5.832133376910214,331.97868105907975,3.093318524778965,12.613043939299958,5.59405842833947,1
7.824188209568329,176.86839644476728,2.148551832338302,2.909255025663842,7.337391306746475,0
5.191058165461712,147.09041760302955,4.171417676135357,10.11966142057293,4.402535411205082,1
5.465961879128944,171.26741498859644,3.31037346352463,14.657403621140258,4.903777951240853,1
4.561639674406221,152.54104417934,3.538329670201215,1.6182072030067582,4.059692512528974,0
0.7414817040689043,478.7714604617143,4.191656638463576,0.22396713918516098,1.5436227896343475,0
1.5249685564363924,242.56889254170156,2.5838818906498195,6.560383610225953,1.813089409680476,0
0.7985772640239754,81.813472109868,4.660360273628173,1.4801196974653714,0.7761213204097108,0
6.545898907005914,583.0064465774462,3.13211546898456,11.250926810175848,6.686786238908689,1
3.4863818202251036,536.0822367298841,1.631819291341392,13.726775091343528,4.274089038123609,0
5.331421566064677,560.2637557573671,3.78359647267521,6.5669124933605065,5.4433516859940685,0
9.121881502297883,597.1993024555394,4.173045401753018,3.9548034681160704,8.412978824283957,0
2.868276176914312,145.64238707071803,2.2670467082701067,6.572609453198486,2.83443514779159,0
4.398637768838483,267.9331103964623,4.428717027995011,10.879372485965014,3.960487890289559,1
7.677735816158963,467.0311616372502,4.624573019063066,0.23490700754752758,6.836485644288319,0
2.6735825721704134,432.8113399295857,2.1076179495112357,8.882864443321989,3.2574607210992457,0
1.2313091433735335,134.64274848692028,4.934085890860889,9.238046104821947,1.1968253867670062,1
3.252638802680796,498.70821874483977,1.5628461121950337,9.60155487874944,3.9958865448132563,0
2.0316022289130418,173.44231451016338,1.8080626736099599,3.7061289917150706,2.1948236500473453,0
9.332127697254444,173.0996881524427,1.7368993569521045,10.739385578334089,8.867878743741521,0
8.17714360586196,345.33593259137746,4.575958840031482,1.4617331463434686,6.996901842572168,0
6.517335686849023,376.1169641629367,3.6171702092998474,3.0691280133553325,6.090853990651044,0
8.778875606783318,369.04741431079617,1.6084171328890915,13.17430369515178,8.81096573873229,0
8.134884730541588,100.31776056876518,2.761293673473396,11.106974945825838,7.212379964635127,0
2.2724155594173405,532.6034744467092,3.461192100279208,0.30480875476904423,2.9443591691704163,0
8.97931048565479,196.08002342378833,1.3338563399575332,3.8008062795100233,8.772615021515476,0
5.623751298198682,121.2332067055423,4.529665473629355,3.294656596598152,4.592532107223325,0
8.170681474058593,538.8114439279375,4.214414141766141,4.1350142877508915,7.526572584307511,0
9.012867349273186,575.6083240263644,3.020827094306553,3.7886405771703076,8.80276830302215,0
3.521033012232707,524.1701894959979,4.868506461036682,1.0316418065684017,3.712264792745784,0
1.545493283012929,495.23384109868294,2.671043917100399,6.938213697292623,2.3295569435847345,0
2.665384044148446,410.38308935146193,4.936441276145992,11.017728774313861,2.8282746322356043,1
4.557523991949435,352.9715538350266,3.6716799952145083,9.140302698289803,4.426778616171943,1
8.271140276263685,97.84271795127557,3.538685093015766,10.12578786211139,7.003377672273406,1
8.676940540935263,274.6492671888843,1.66381958118314,1.3091227601899635,8.504395896474536,0
0.5660452400463116,254.9786843567727,4.527711033218576,14.277211581634129,0.94785814482693,1
5.352099374486874,192.8645810681794,2.7099587516824606,12.59352832426107,5.012630109634987,0
4.465404529913401,447.8810625287217,1.6489336231299174,12.095845745585374,4.993008871458301,0
2.6100241994719373,322.73165429332397,1.0504300799030362,12.362458695122335,3.1184051116385767,0
1.6387209896699866,94.57541874920636,3.2390227345535303,13.997386571178144,1.562479100111842,1
3.7073441283344657,171.10076107239624,3.1095984884907053,8.209384095094096,3.4731280655900707,1
9.457642187168933,425.79232001277774,3.8774144894766343,3.084202066227626,8.475666884553773,0
3.570427854197175,91.87197271966511,4.561032212071209,9.290075757002864,2.9399299769430254,1
5.428510906561978,518.1638027268227,1.317626338572118,11.16893425565229,6.107201064530019,0
7.17868010950419,322.3305898576859,3.9259859613614494,11.094969160974978,6.414171422668655,1
3.9544812226032926,314.3226175296564,1.7496477763903289,7.869590460086513,4.237178993767348,0
9.731929785849127,375.82428156273465,4.432708212628656,1.120034918070313,8.326638094651654,0
9.643249301950057,503.57453125883205,4.276254055446625,5.629582782608904,8.588549167710383,0
2.8919318103409593,241.29506434620617,3.1631750199421775,13.819422466104024,2.9171376159410376,1
5.223860805977662,422.90888390748495,3.840971194493246,8.808288755385648,5.066443629802508,1
3.3583439432593116,361.1525801976851,2.2574004527349936,8.12114595451013,3.701592746757012,0
3.205984696585942,196.86554859318173,2.8846715957312585,4.105917364294683,3.1373051442427773,0
0.8504259998680616,533.246492495337,4.286547590841886,5.589888906757025,1.7346494088125484,0
6.29086117280902,488.58431188381047,2.8370607886928556,13.440656728382223,6.3756520185523,0
5.2754507206741845,412.148509062134,2.431193061301767,10.030299408149853,5.458465779431328,0
0.9890481368748989,517.819951001833,2.9768497890011996,11.83206669860976,1.8774756520001614,0
3.1471414102478086,527.0118105278914,4.312997009748873,6.869746803708061,3.5224844567208087,0
9.128525916683211,439.59963719326913,2.340832189483491,9.490683569896753,8.939307825654431,0
2.775837961336238,510.3573306000196,1.6950463725429752,3.8009157702737926,3.5612939191797732,0
1.8765012848666194,433.609303918106,3.848056081323123,10.611366371223946,2.382675783660749,1
5.149801222636849,424.07742446816525,4.303912850832328,6.471259872179726,4.88974128850624,0
9.863679314050707,390.23625801835135,1.4025499140941333,6.693928170739709,9.952436701358714,0
2.799525079359254,463.99415175670265,1.959496451023779,9.774902636195536,3.453230409994833,0
6.885287700355846,137.23280791119055,1.5678879590439756,14.050581259887007,6.619985332181151,0
7.735386345622817,534.4789175594107,2.3917656463286665,1.0536945644684519,7.879282614614612,0
2.7575566679277967,529.5139402598776,2.8014039156216506,12.388674236470413,3.430333046093476,0
7.418055311812666,66.08600566900753,3.995305347853226,4.456508345141677,6.068357520252872,0
3.9939397608329057,504.1992128106195,3.6045903395266965,6.714399872145029,4.282512352526652,0
6.506905390639005,120.87842711039485,3.4837142699137247,0.42650859874763347,5.615252286742413,0
6.5185322522285,234.31536984252804,2.4094997864386176,4.585586559731264,6.201842888431665,0
5.589859498710205,458.92954096038426,4.365790212339039,7.589205515188944,5.287510886240002,1
1.357752815516879,138.41794282656952,2.8851486695926583,0.9370235524768413,1.4387227647038074,0
8.43537370809776,499.8818632654842,4.916419752060618,7.41732636780916,7.3615455389034965,0
3.5474106172314905,507.67379787675804,3.5365685531829474,13.913948369990567,3.9354751712785965,1
2.271925848798615,329.1072535684599,1.505058966258011,1.6703589498062978,2.7591712374651496,0
0.8873638447702572,53.512229444258466,3.704710248301736,11.490166848325014,0.830017007174134,1
6.113482960288297,207.87097324620203,2.300416061726796,6.20409869530229,5.826047187033687,0
6.936861437501683,389.3098051066582,3.7453087867443897,9.862088346412637,6.416446642999831,1
0.6575843748146335,589.6523979150829,1.278564592649623,3.9775253099799177,1.794850965728918,0
5.364884053843169,397.4974398591676,1.6995257487038375,2.4764347118662386,5.703991004145649,0
2.6517098643804107,192.89196958528788,4.422949035623145,2.490892952641274,2.451074924180301,0
6.629141508889774,398.70313670478623,1.9087182280940596,1.1503299900828554,6.793889620567703,0
2.1564810755474184,346.9919588437205,4.348164500971761,2.866135903028521,2.3816282702492253,0
7.063908511973427,478.91496733312897,2.1171043538176417,9.996868836335628,7.273986873356263,0
4.173985789855106,108.83935135482713,3.5715276402348306,13.23719011646827,3.646289211644014,1
9.398934892998978,468.56534637611543,3.776602294039324,12.230472715308311,8.5612636318299,1
1.8064489693869359,347.69661827186064,3.0506190125802117,10.308501217129812,2.2263028273672716,1
3.7401303349774557,579.645602122447,2.221242706786925,1.74543476482543,4.484034677772289,0
1.577998451785596,238.02969132127734,1.8505775054843845,4.408892949809652,1.9080474124999702,0
9.284589373646346,397.9420412236715,1.1327574182497049,4.716122442304788,9.554614081673675,0
8.83472385711932,562.6154580305096,2.2157856049628952,3.8243585013245562,8.981162075858975,0
2.9504454632939785,106.38035039487359,3.612651162125132,7.773584329674875,2.6302596524959343,1
6.7698484373247005,565.4756679800481,4.753219273793931,8.079751841707122,6.291871069637022,1
8.263610901911552,428.33714726544736,4.484817929052208,5.417601030049542,7.267245679862236,0
5.774407710194892,87.31038250784454,4.06425910614121,5.371458465172896,4.775594019274001,0
5.531680494382061,215.52996182074895,4.153789373013195,12.445478408800613,4.81386863540013,1
2.797596763554291,439.49464875490486,3.659939613903981,11.860463439963315,3.164634300131005,1
1.3844762941560425,87.04283080782443,2.041147430264012,4.68615789204311,1.4172659442677888,0
9.023549700556604,370.1937530969503,4.628780122823319,13.715447813711563,7.675535832188268,1
9.05397154305164,240.2356813241262,3.682929247623336,14.29694375333734,7.8671860755471785,1
6.514463844096046,391.5035347721124,3.24176252392176,4.968463876247608,6.241553675978578,0
3.7207830149626564,75.15811859688208,1.4439578768539243,5.3809317370165175,3.6024665550304396,0
3.8174909588202786,529.345243383807,2.7882221752257017,7.633948885987186,4.343980798332576,0
7.396578949267274,585.4189330475683,2.841433084807705,14.122700106751735,7.5165726083203985,0
9.022547469549483,582.8828204071303,4.45825443809068,13.157159553820442,8.177072495413602,1
8.927321030518614,462.3085074586086,3.186592880751154,1.6282626424954882,8.429551163434297,0
7.908817685647427,121.54743207184758,2.5216021958816386,5.951688074744101,7.154767947643318,0
6.599300638465734,467.0447577609624,4.907201314042638,8.3452307272716,5.914185315745586,1
1.299329667452964,63.52280405234083,1.4428823733052627,7.596673841017946,1.332636281843622,0
2.0354727838988307,62.167953340948486,2.6901937132477785,2.988559712259701,1.8860178862441481,0
9.036264791007254,227.98562053224768,1.1680987006856212,12.896369890405504,8.964473574000408,0
6.261076066766105,318.75375472256616,3.9596164830677214,10.186417666652876,5.659010576425843,1
0.5873719903579817,473.72407979428624,4.672306208796602,12.584834785291873,1.3976010600754134,1
1.463979657227305,425.8124571335779,2.1201493182019577,12.895587762307136,2.1604117978878605,0
6.80326680652653,295.24648850721155,4.433366707196484,11.250502219619522,5.88569095552947,1
0.5480850465390775,200.49466645491623,2.168872921847591,6.6442379586207885,0.8896380386335009,0
2.0276764884662373,598.4184750867412,4.643080646575661,9.197146649729826,2.7537801655840157,1
5.712970998982568,284.3997162297851,4.015847614387136,2.489444551184173,5.134649383575786,0
7.073004378080586,298.2628633813215,4.2196271073657545,10.137316720376125,6.177258054629953,1
6.693631965274705,139.99310165541806,1.072026222401818,2.7708735105152833,6.614830719091466,0
2.630558439875318,487.14525181246114,4.851241428296104,10.439848898601337,2.9667752393463847,1
7.265702602801591,431.52522417981874,3.906683968281293,3.5210125952341333,6.709512857327997,0
2.7538663312196006,171.4232870338182,2.2190043815445333,1.8515143722382776,2.7911708325290236,0
3.591297132513043,95.30957508871347,4.317578659435387,2.562738903130066,3.006630889738979,0
7.591668348621229,424.2746161410922,2.12608479365972,0.129682814764147,7.633191049177844,0
6.671512540948539,409.9811678546244,4.491015358264512,10.8092203060176,5.993381612445079,1
8.56762239969469,200.29273984901513,1.450321561647748,11.012775630969848,8.34691750447605,0
6.747322476853262,572.9749592377257,3.814743909843183,7.7725069137075655,6.606307029012513,1
5.8989317316869805,133.08184047949513,3.1627939065796413,2.504305735725217,5.232240145830527,0
1.3899102943668784,287.78414057343105,1.3861378807817633,1.3449596289092773,1.8691482100182173,0
3.9933001290646186,568.9887560921794,1.967575313035356,0.3850215999155765,4.738421703674555,0
3.0194224929763918,280.85002430936726,1.0496161451092592,2.5696478367817885,3.4226608117184227,0
2.817901612101294,401.18927121524706,2.8750718618580233,13.373747471248887,3.215196672809949,0
9.743600270148233,268.67691887953686,2.2050610430400015,3.6988989413550586,9.206692439174413,0
4.234428384334224,200.81836129176853,3.3934299371910353,5.378642775536513,3.9176033046032,0
8.974442274182577,591.1877063779056,2.1889512308344687,1.6696477187718646,9.174586863832145,0
6.4958169469739975,275.13370347327367,2.1996764460279388,3.4131834407477375,6.331649577122154,0
8.05070738364566,541.7545620235239,3.9727727949264136,7.836446104625056,7.5350349440096736,1
5.275052384499325,176.4750332400974,1.1925713439134138,9.155514978125224,5.313458635409719,0
5.980586903950411,167.20758721379582,4.611579980767949,3.755749481076545,4.936004336402968,0
5.178918091279207,67.12374558648125,4.409055497564726,0.9602091724542464,4.171458718362569,0
2.354808384081423,408.4167539567368,3.671218732905626,5.92638974999824,2.7393910593927493,0
7.3632950949843,252.68948904806862,3.372886280429537,3.5896302268023788,6.626896222849105,0
3.16733744318813,525.3970374118004,4.5692099925586085,3.3713534561240492,3.4945200232507188,0
0.7310016810988115,310.2654486803564,1.7413207181148578,14.401955760430484,1.2878871598458168,0
6.631986811118094,582.5063853530969,1.3158766487633144,9.282877240293288,7.360655752841459,0
2.182551454366965,152.03903363671662,1.9580406796381524,8.39748880326423,2.2729532949877016,0
9.434356551352685,527.742742375586,4.178313114800761,6.295049042497497,8.518857250692689,0
9.562321481524581,477.12826903545795,1.1386810669059333,6.491270568109149,9.9721562982615,0
9.191211707094261,474.0070145542286,3.3312273403339585,8.159484557187405,8.608324949729221,1
4.016507652426721,514.6307754642883,4.98175006476524,10.476804124837997,4.045307340474952,1
0.6468378570242406,468.56319501864937,4.422784375350158,10.56197683310926,1.4409230286899497,1
9.31902634458339,394.4211768972785,3.085782756174358,2.6582392248111986,8.670044158455447,0
4.567749409014486,122.18468272531317,1.2545636371465694,7.5516800059417415,4.525592158857747,0
9.68322078091486,67.88939872018855,4.325494057542839,6.238175616008119,7.7247638810691095,0
9.654389782347902,556.4663162986278,3.395914032708842,13.070851797413825,9.128048527989352,1
8.60358982693992,389.15767298640594,1.4597319882382673,9.508141926153808,8.753958408709456,0
3.297264474661064,488.095510036897,1.3754291392934248,8.03431058959813,4.046697812814565,0
4.158428421718289,314.8372933319025,4.63850727774637,1.819380168465869,3.823657983475713,0
8.585798379410141,114.51950392931697,3.6768010517523138,9.12400455091883,7.236423761691349,1
3.510759048984638,118.85218571140274,4.317147197267023,1.8463381946354782,2.99064024097725,0
2.1101810935178786,427.06090797593424,4.51591560112907,5.124377975929706,2.4878329233984977,0
5.789611993354327,286.6682421947045,3.287089408193289,2.228345275733545,5.411399864698543,0
9.39347035452742,160.2885996851852,3.069785407020165,10.411897340663097,8.27225064311755,1
7.112283068412244,320.3770007077903,2.7217096412839608,3.173156496158674,6.785158599885911,0
5.915581115848967,85.31491539132375,2.267786351164477,5.938704660501587,5.415447240945184,0
1.4231766908223011,370.08427105291935,2.738383843434847,13.445554186519802,1.9684850301030967,0
6.342568653642113,197.94637243930373,4.0955186229206255,3.1443141126446577,5.439655996613527,0
9.9055115759905,488.6575053504535,3.4076937240605263,7.666295452985809,9.195079105135822,1
1.8307981447469783,220.69907740796558,4.570093159819384,6.347147751373727,1.8538503956470003,0
5.424131697455499,300.3710819949906,2.773520057516751,0.370048211581373,5.272676958570219,0
8.835044183315576,56.39129694945535,3.428358314875016,11.91209589223491,7.433341917806582,1
7.537301868664942,89.84578828700738,3.525230212367955,1.128784004087536,6.388457231881201,0
7.121649539455046,265.8714560236766,3.366788649225302,7.166399812556609,6.454538009842507,0
7.173598797877538,313.96635909441795,3.8105350923420653,8.454106594590353,6.434769018181614,1
3.915165936587674,380.01130146561707,1.9497338734992251,9.463554203557347,4.293511957172143,0
3.289122520512687,210.41441829011677,3.0494551101831626,10.360611276687345,3.2084497831831236,1
8.18893097704588,432.2400373695984,1.4168992112333907,3.873758514488455,8.473266559674027,0
8.196077249452216,523.0673184540625,2.53804531057925,0.24868377221089566,8.202111114954468,0
8.737187026510986,478.9180438913424,2.9506682744850576,10.879310569088188,8.405996085925251,0
9.175785249286477,71.79035394159644,3.60889703818189,8.081283330278922,7.663642746712518,1
5.357752789178909,314.2788209918059,4.8021242103448145,12.558153777788007,4.699880712064597,1
5.264404799528396,107.71159812999618,3.4026042661934235,12.338686607220344,4.584193684296166,1
8.083804200184364,183.12475872439012,3.974375664706239,12.66555990003946,6.843649983060003,1
6.674657342388769,592.6644262969305,3.025064237980811,7.327910433695148,6.850422833620813,0
7.168685333948182,128.37254859583226,3.5364161255053252,5.071063097969298,6.157857710457453,0
8.06003035964296,324.38848439824585,1.2837288645350937,11.894217218611413,8.19146264735431,0
8.95505074726688,389.9856538749655,2.017566323367388,6.824282284135898,8.831651614430228,0
3.7109539900895903,436.35573379925717,2.447412372820555,2.8332887264111744,4.129553722172451,0
4.068038050079468,357.8067759178028,2.8899734200260543,12.839112891465968,4.19582551009586,0
1.3928284284882555,55.373966080551014,1.182594982009535,13.250142163907974,1.4212187651328356,0
5.993661339463653,229.55371953419555,1.5600963902132707,7.048015366488535,5.98523430753914,0
0.8414516010690498,334.74140386159127,2.107257231165223,1.2279259369158333,1.4222766602408168,0
4.923181172258372,98.32657452965834,4.886130763604203,5.878608739762275,3.917068972289257,0
5.655124029721978,242.8448121650494,2.325388028412203,12.07271112599279,5.483295768156993,0
3.222141895218702,68.26170983525161,2.92816423244833,13.536433025338807,2.886917282416571,0
6.112915975405603,93.2181734352614,1.7843908509535717,3.131743863214178,5.753960755318041,0
0.7897523744209696,268.30780191087786,3.443120284303073,1.0979068191765458,1.1904073572454577,0
0.854807793117537,122.9936647236832,2.122732862063897,13.172521751679296,1.0100686929049576,0
8.314705326266754,362.147466543857,1.827970313753707,5.902133590785241,8.279048534153196,0
3.9218110934069976,429.20573302549616,3.0662905137839163,8.172238367586692,4.17895195182967,1
1.7070748701929055,490.32268450999555,1.0220231966416833,14.524180599556308,2.6004867334258344,0
5.461310970520642,160.08263433464555,1.0306561305969013,1.0918144459219206,5.500039557546772,0
7.8149387544368025,142.11542024248837,1.876275236407431,9.759938311036224,7.366020791972254,0
2.55029976122001,107.51231218392013,1.1468854500032846,1.2041707963655195,2.619079301123346,0
6.417459520280502,400.0366372490002,1.4321030165227655,5.694487034150855,6.758009637908181,0
1.310800917440796,438.56164956779566,2.3554425973550064,12.076836723382357,2.033548400696784,0
0.9909763511017731,67.37237965410313,4.210342718319252,6.5587362680589525,0.9171036072155828,0
5.547868999897406,564.9167354340294,3.2881945734772033,14.958017073153961,5.765578833774212,1
5.6360336552960115,78.58420600830982,3.0506709038256656,8.429983345704372,4.933517873052944,1
6.555584064232963,347.7129844155888,2.1739552928324866,4.885316074275707,6.5384326993617625,0
7.397867670365285,439.983285698004,4.727014877731266,3.379658755980822,6.529342714696101,0
9.770594754894079,529.0330180603471,2.5880601649487667,5.322755960863811,9.564316437364837,0
5.404853308861355,442.74781267283527,1.348371067183086,5.650745779017307,5.925961543005155,0
3.5680864929418368,490.9504456883855,3.468266064471205,1.1238337980870186,3.931233719390195,0
8.054268850302684,236.69760589854334,1.4553535739064056,5.60665557145892,7.941573614275217,0
3.072906386989705,498.15381256058174,2.3808925712067683,7.017153944114451,3.7034010126709878,0
4.670228496703543,94.06316551157133,3.0296477548712355,10.868792508358188,4.150897463738008,1
1.2453356227515266,542.1491608332901,4.496890098740703,9.88526932235196,2.0496270728400856,1
0.7408320624468463,351.17580688455496,2.9741863213604747,10.660608262914398,1.3330150468882223,0
9.645159939440289,499.51377347937154,3.809035064126657,0.22461885996517078,8.807249865977141,0
8.441811144865955,298.7750564850651,4.9712673559962814,3.343244253749987,6.941036249338199,0
7.111754957890131,403.9677323580887,1.5259564795919265,9.959095897157862,7.377078994643185,0
4.385052971935564,339.52146351486226,2.098926102078078,7.3114415858782325,4.603900791875758,0
2.146296040673035,452.37423696543254,2.5783043023905856,0.1791707874583546,2.774354298810342,0
1.9861519053753174,94.89649011682427,2.6873127141553255,12.086970172234153,1.90907432223102,0
2.8773075325636555,83.19364619481009,2.644084301062183,11.614862642026027,2.6633026411442993,0
5.717653314708144,185.90677870558054,4.63044401022622,8.271445528604083,4.765703194937284,1
